timestamp,asset_id,latitude,longitude,inventory_level,shipment_status,temperature,humidity,traffic_status,waiting_time,user_transaction_amount,user_purchase_frequency,logistics_delay_reason,asset_utilization,demand_forecast,logistics_delay,month,dow,hour
2024-01-19 14:28:30,Truck_6,67.7302,-70.1861,166,in transit,29.4,59.5,Heavy,40,210,4,traffic,82.9,246,1,1,4,14
2024-09-22 12:19:08,Truck_9,73.3723,93.2464,369,delayed,28.0,52.3,Detour,35,481,5,mechanical failure,73.4,179,1,9,6,12
2024-11-01 23:47:02,Truck_5,68.2361,-85.9216,409,in transit,22.0,68.1,Clear,18,423,10,weather,62.8,282,0,11,4,23
2024-05-13 14:10:55,Truck_8,40.5478,147.0261,494,delayed,19.2,58.4,Clear,52,231,10,weather,89.5,201,1,5,0,14
2024-02-17 07:36:46,Truck_6,-36.4299,58.0595,238,delayed,23.8,79.4,Detour,33,416,5,weather,88.2,102,1,2,5,7
2024-11-23 19:33:59,Truck_8,83.2003,-119.0412,422,in transit,19.2,54.5,Clear,18,437,3,nan,73.5,103,0,11,5,19
2024-09-23 10:32:15,Truck_9,74.5816,-19.6986,132,in transit,28.2,57.2,Clear,23,401,6,nan,93.6,154,0,9,0,10
2024-08-25 22:32:25,Truck_1,-64.7094,137.791,189,delayed,25.2,70.0,Clear,10,360,6,mechanical failure,81.9,191,1,8,6,22
2024-09-27 06:23:53,Truck_1,-59.602,62.712,255,delivered,28.5,72.2,Clear,60,419,2,traffic,68.4,246,0,9,4,6
2024-05-09 04:02:20,Truck_7,-68.3712,-65.9802,107,delayed,21.9,74.1,Heavy,51,413,1,weather,84.9,257,1,5,3,4
2024-05-27 10:59:49,Truck_6,3.8431,91.0078,274,delayed,19.3,51.4,Heavy,57,279,10,nan,75.3,127,1,5,0,10
2024-02-23 18:39:32,Truck_4,76.3946,105.7941,206,delayed,21.9,68.6,Heavy,42,100,7,traffic,63.3,116,1,2,4,18
2024-07-28 22:29:33,Truck_5,-46.1871,9.4679,270,in transit,26.7,72.2,Heavy,35,107,10,traffic,90.8,158,1,7,6,22
2024-03-05 10:30:30,Truck_10,-10.8849,86.0812,277,in transit,23.7,72.1,Clear,12,195,5,traffic,64.5,130,0,3,1,10
2024-01-06 21:16:03,Truck_4,-67.7619,176.4012,454,delayed,21.0,77.3,Clear,15,112,10,weather,73.2,237,1,1,5,21
2024-09-14 16:45:31,Truck_2,-22.1101,-65.135,197,in transit,27.3,71.3,Detour,24,460,9,nan,64.7,162,0,9,5,16
2024-11-03 23:16:49,Truck_5,75.1113,-136.48,182,delivered,19.7,72.3,Clear,50,428,3,nan,63.3,280,0,11,6,23
2024-03-19 21:36:22,Truck_6,-69.343,131.9033,171,delivered,25.1,76.5,Heavy,55,309,3,traffic,94.6,112,1,3,1,21
2024-02-01 18:55:10,Truck_3,35.6522,-84.7025,159,delivered,26.9,69.5,Clear,32,272,7,nan,69.7,278,0,2,3,18
2024-04-18 12:04:40,Truck_8,-86.157,-92.4652,378,delayed,29.5,61.7,Detour,13,305,8,mechanical failure,98.5,211,1,4,3,12
2024-05-26 14:30:07,Truck_1,25.1355,-2.6802,469,in transit,26.2,65.0,Clear,19,477,2,mechanical failure,96.9,206,0,5,6,14
2024-07-29 16:54:53,Truck_8,12.0938,96.8996,106,in transit,27.0,56.8,Detour,31,120,4,weather,95.7,286,0,7,0,16
2024-12-09 13:41:26,Truck_3,-77.0862,137.9042,486,in transit,21.7,76.0,Clear,42,282,9,mechanical failure,80.5,139,0,12,0,13
2024-09-14 09:03:54,Truck_2,-17.1205,-47.0657,248,in transit,26.3,53.7,Detour,40,146,10,weather,71.7,246,0,9,5,9
2024-12-01 01:52:30,Truck_3,-52.8874,162.7464,157,in transit,25.4,79.1,Detour,17,311,9,weather,69.9,233,0,12,6,1
2024-08-19 17:09:24,Truck_6,-3.6578,176.299,235,in transit,23.2,54.6,Clear,28,467,9,mechanical failure,68.2,206,0,8,0,17
2024-04-15 18:58:09,Truck_7,-7.6641,-25.3717,170,delayed,25.4,55.8,Heavy,55,463,10,weather,60.1,112,1,4,0,18
2024-04-12 10:58:21,Truck_6,-82.1416,-91.8925,342,delivered,25.1,52.4,Clear,24,103,2,mechanical failure,88.0,209,0,4,4,10
2024-02-23 09:29:19,Truck_3,87.5079,-125.5319,290,in transit,20.5,51.4,Clear,22,170,4,mechanical failure,74.7,147,0,2,4,9
2024-02-27 05:17:36,Truck_1,-76.8771,94.6166,260,delayed,22.8,71.7,Heavy,44,393,5,mechanical failure,94.1,154,1,2,1,5
2024-07-26 19:10:43,Truck_5,89.2765,166.6548,378,delayed,18.9,55.5,Heavy,35,367,4,weather,74.4,229,1,7,4,19
2024-06-29 05:20:24,Truck_2,-82.8546,7.876,177,delayed,19.2,70.1,Clear,57,141,4,weather,86.6,249,1,6,5,5
2024-04-15 04:40:07,Truck_2,-40.284,-86.8089,310,in transit,22.8,64.4,Heavy,33,104,2,mechanical failure,98.9,110,1,4,0,4
2024-07-24 04:09:02,Truck_3,2.2208,-170.2641,132,delivered,27.5,57.2,Heavy,36,481,5,traffic,65.2,140,1,7,2,4
2024-07-19 01:06:21,Truck_8,54.8423,175.5701,331,delayed,25.6,77.8,Heavy,26,213,9,traffic,90.7,269,1,7,4,1
2024-04-23 16:50:45,Truck_1,-78.4723,-82.615,294,delivered,24.4,65.2,Detour,23,439,8,traffic,65.0,213,0,4,1,16
2024-06-18 12:57:05,Truck_6,4.8496,-60.7988,277,delivered,29.3,50.7,Heavy,24,242,2,mechanical failure,93.4,271,1,6,1,12
2024-12-17 04:11:19,Truck_5,54.0342,-98.3083,329,delayed,29.7,77.9,Heavy,33,232,5,weather,91.9,124,1,12,1,4
2024-11-17 04:41:18,Truck_8,41.43,-128.1678,204,delivered,18.7,68.5,Heavy,27,473,2,traffic,76.9,217,1,11,6,4
2024-06-20 11:18:46,Truck_1,-56.0674,82.9431,410,delivered,28.9,60.3,Clear,32,436,1,nan,77.2,272,0,6,3,11
2024-06-29 11:16:26,Truck_7,-0.8539,-177.5496,417,delayed,26.9,70.8,Clear,44,103,7,mechanical failure,94.7,181,1,6,5,11
2024-07-05 09:14:48,Truck_6,54.5973,-128.4974,324,delivered,20.7,72.4,Clear,12,173,7,nan,95.1,243,0,7,4,9
2024-07-19 20:10:54,Truck_8,-46.1457,161.0254,218,delayed,23.8,52.3,Detour,52,389,2,traffic,79.5,231,1,7,4,20
2024-08-27 22:26:18,Truck_5,76.8391,140.3011,137,delayed,23.6,51.7,Detour,24,124,6,traffic,70.6,279,1,8,1,22
2024-06-17 02:43:31,Truck_4,-59.1914,-125.4515,414,delayed,18.3,76.4,Detour,42,332,10,traffic,66.3,249,1,6,0,2
2024-05-21 02:30:18,Truck_1,-75.6177,-156.976,216,in transit,26.9,67.2,Detour,35,181,10,weather,86.2,185,0,5,1,2
2024-05-08 02:13:49,Truck_8,-24.1694,30.0335,170,delayed,26.4,51.6,Detour,47,278,3,nan,96.4,105,1,5,2,2
2024-05-02 09:49:37,Truck_2,-6.8584,150.6127,154,delivered,28.6,66.8,Clear,18,384,9,weather,60.4,263,0,5,3,9
2024-01-25 20:15:13,Truck_2,-32.2146,166.7941,213,delivered,25.0,72.7,Detour,51,353,8,nan,82.6,227,0,1,3,20
2024-01-07 12:49:12,Truck_4,-46.3051,-93.1541,276,delivered,24.9,77.0,Detour,60,467,4,weather,84.6,292,0,1,6,12
2024-03-08 10:09:37,Truck_10,-85.0859,41.138,382,in transit,22.0,77.8,Clear,47,448,5,weather,81.4,246,0,3,4,10
2024-12-22 15:01:19,Truck_8,89.1858,-159.3242,383,in transit,19.1,69.0,Detour,16,238,3,weather,90.7,290,0,12,6,15
2024-01-21 13:17:03,Truck_1,1.429,-119.0925,334,delayed,26.6,74.1,Detour,10,317,3,traffic,73.0,184,1,1,6,13
2024-06-25 02:35:14,Truck_9,78.3252,15.2758,421,delayed,26.3,68.8,Heavy,53,128,6,nan,76.6,100,1,6,1,2
2024-05-27 05:13:33,Truck_2,-9.2287,107.9306,329,delivered,25.0,51.2,Detour,53,233,5,mechanical failure,67.2,188,0,5,0,5
2024-01-27 01:05:38,Truck_10,71.4327,127.3664,284,in transit,22.1,77.2,Heavy,16,226,4,nan,95.8,206,1,1,5,1
2024-01-21 03:11:55,Truck_2,-84.0049,111.8327,184,delayed,19.2,59.8,Heavy,23,126,4,mechanical failure,90.4,200,1,1,6,3
2024-08-03 13:26:27,Truck_5,7.0779,-165.136,403,delivered,20.6,66.1,Clear,15,461,4,nan,77.1,263,0,8,5,13
2024-06-05 18:09:34,Truck_6,-86.0858,117.8697,100,in transit,22.3,72.3,Detour,43,256,5,nan,92.8,101,0,6,2,18
2024-10-27 12:09:17,Truck_3,59.2432,175.9873,135,delayed,18.9,55.5,Heavy,57,162,9,nan,75.3,127,1,10,6,12
2024-10-22 14:28:47,Truck_1,-39.3003,-121.6771,220,in transit,25.0,79.0,Heavy,51,481,2,weather,64.3,268,1,10,1,14
2024-09-03 09:41:58,Truck_8,-83.672,164.2522,318,in transit,29.8,51.4,Clear,24,216,3,weather,83.8,221,0,9,1,9
2024-01-03 11:20:33,Truck_7,5.9541,-156.4873,237,delivered,29.2,56.2,Detour,15,251,3,weather,76.3,198,0,1,2,11
2024-06-11 23:38:53,Truck_2,-16.3804,-119.0546,459,in transit,27.2,78.5,Heavy,22,323,7,nan,87.3,271,1,6,1,23
2024-01-04 23:32:40,Truck_6,-27.4913,-1.8571,332,in transit,21.7,58.9,Heavy,33,363,6,weather,90.1,131,1,1,3,23
2024-08-02 06:58:21,Truck_8,67.7002,43.853,133,in transit,28.7,69.5,Detour,57,342,6,traffic,99.9,261,0,8,4,6
2024-08-29 02:07:16,Truck_8,30.5045,52.2559,499,delayed,18.3,75.1,Clear,22,251,1,mechanical failure,79.2,139,1,8,3,2
2024-02-22 18:02:00,Truck_10,4.8619,61.4224,350,delivered,25.3,71.2,Detour,19,177,1,nan,67.0,209,0,2,3,18
2024-06-21 20:31:34,Truck_7,84.0872,85.2383,186,delayed,24.1,72.0,Detour,26,131,4,nan,68.2,189,1,6,4,20
2024-01-27 15:36:15,Truck_8,11.5213,-168.4741,403,delivered,23.1,69.3,Detour,24,487,10,mechanical failure,69.6,104,0,1,5,15
2024-06-17 12:40:13,Truck_6,63.7701,163.2651,193,delayed,22.1,68.2,Heavy,29,231,3,weather,69.7,198,1,6,0,12
2024-03-31 14:30:18,Truck_2,57.5757,-35.0439,254,delivered,24.0,78.6,Heavy,24,108,3,weather,66.6,219,1,3,6,14
2024-03-23 08:10:19,Truck_9,-66.6009,-11.7155,368,delivered,26.1,71.0,Clear,58,336,2,mechanical failure,86.5,259,0,3,5,8
2024-10-02 15:12:00,Truck_6,18.755,-46.8871,283,delayed,28.5,50.7,Detour,11,495,10,weather,88.1,200,1,10,2,15
2024-07-28 18:36:05,Truck_10,50.3574,128.5618,164,delivered,25.5,67.6,Heavy,20,188,7,mechanical failure,60.1,268,1,7,6,18
2024-01-11 15:19:53,Truck_5,46.9009,3.749,419,delivered,22.1,74.7,Detour,31,236,10,traffic,95.9,182,0,1,3,15
2024-12-28 18:53:31,Truck_9,17.5319,-65.0765,489,delivered,25.0,69.4,Clear,30,345,8,nan,66.1,128,0,12,5,18
2024-09-07 12:50:16,Truck_2,4.8305,-6.5757,498,delayed,20.2,55.0,Clear,51,147,8,weather,97.7,247,1,9,5,12
2024-12-09 11:15:02,Truck_10,38.8917,-38.8032,244,delayed,21.2,61.8,Detour,24,181,2,traffic,70.1,238,1,12,0,11
2024-10-05 18:34:00,Truck_4,-20.0482,-83.6915,488,delivered,21.5,50.3,Heavy,32,120,1,mechanical failure,79.1,111,1,10,5,18
2024-04-22 10:55:19,Truck_9,-83.2534,-166.3309,152,delayed,21.2,70.3,Clear,10,467,10,nan,61.5,269,1,4,0,10
2024-02-27 21:45:48,Truck_10,-4.8643,75.4304,168,delayed,23.2,71.5,Clear,23,292,3,traffic,98.8,102,1,2,1,21
2024-05-23 22:03:43,Truck_5,46.7637,-146.4348,268,delivered,23.9,79.2,Clear,41,295,9,mechanical failure,69.5,146,0,5,3,22
2024-01-02 22:19:42,Truck_7,-68.3909,-122.557,341,in transit,21.3,76.2,Heavy,58,429,3,nan,78.6,178,1,1,1,22
2024-09-29 06:31:55,Truck_7,62.3457,-54.2033,166,delivered,28.9,50.6,Heavy,58,197,3,traffic,88.8,282,1,9,6,6
2024-12-18 08:33:58,Truck_7,72.8857,135.9494,483,delayed,21.4,51.2,Heavy,33,249,2,nan,67.6,165,1,12,2,8
2024-08-11 10:28:58,Truck_10,2.2782,-158.4628,232,delivered,22.3,73.3,Heavy,19,332,4,nan,78.6,135,1,8,6,10
2024-03-24 22:56:32,Truck_3,11.7686,154.6043,392,in transit,20.7,62.8,Detour,12,417,2,weather,69.3,109,0,3,6,22
2024-06-02 00:24:04,Truck_8,-75.598,11.134,480,in transit,24.9,77.8,Heavy,53,318,3,mechanical failure,69.5,181,1,6,6,0
2024-02-02 03:46:54,Truck_3,23.2931,106.0267,368,delivered,28.0,53.4,Detour,42,182,5,nan,77.5,205,0,2,4,3
2024-10-02 12:56:46,Truck_6,-11.3114,-139.811,373,in transit,25.0,62.4,Clear,20,125,1,mechanical failure,91.2,160,0,10,2,12
2024-09-25 12:20:07,Truck_2,9.6491,47.3499,154,delivered,22.0,53.3,Heavy,50,208,4,nan,85.0,231,1,9,2,12
2024-02-24 08:11:09,Truck_3,10.9354,-27.3551,184,delivered,19.2,55.3,Heavy,14,450,3,nan,86.7,247,1,2,5,8
2024-10-28 10:00:20,Truck_9,84.9482,59.5314,204,delivered,21.4,61.5,Clear,51,490,5,mechanical failure,68.0,288,0,10,0,10
2024-05-31 23:20:31,Truck_2,49.7212,179.2025,227,delivered,26.1,65.7,Detour,47,247,8,traffic,77.8,135,0,5,4,23
2024-01-22 00:34:19,Truck_5,-28.8968,-117.9471,405,in transit,28.0,67.7,Clear,48,348,3,mechanical failure,78.3,213,0,1,0,0
2024-12-19 11:06:09,Truck_7,-55.5154,-163.6943,392,delivered,27.4,69.0,Detour,31,347,9,weather,98.0,133,0,12,3,11
2024-01-05 22:46:26,Truck_3,16.7636,29.2783,429,in transit,27.7,75.0,Heavy,12,446,4,nan,65.7,203,1,1,4,22
2024-06-26 08:09:13,Truck_7,-76.307,5.0298,488,delivered,25.2,63.9,Heavy,19,219,4,weather,100.0,184,1,6,2,8
2024-07-31 02:07:09,Truck_6,-22.4693,149.9634,444,delayed,29.8,67.5,Clear,41,125,5,weather,63.3,152,1,7,2,2
2024-11-27 04:21:18,Truck_1,71.8859,93.4464,420,delayed,18.4,68.5,Heavy,50,340,10,weather,76.8,212,1,11,2,4
2024-06-06 04:02:08,Truck_1,-9.7179,-117.0145,391,in transit,25.5,73.7,Detour,31,472,10,weather,77.2,109,0,6,3,4
2024-05-16 20:34:06,Truck_9,-12.2288,-74.7801,212,delivered,20.6,50.5,Clear,41,498,5,mechanical failure,94.1,162,0,5,3,20
2024-07-14 21:14:08,Truck_4,5.4618,-179.8202,157,delivered,20.9,77.1,Clear,26,499,4,traffic,91.4,214,0,7,6,21
2024-11-22 11:31:54,Truck_8,-54.8317,66.4706,399,delivered,26.3,79.4,Detour,25,476,4,mechanical failure,95.6,256,0,11,4,11
2024-11-01 21:31:14,Truck_2,-80.0522,-102.2508,103,delivered,27.9,53.1,Detour,52,386,1,nan,97.7,141,0,11,4,21
2024-10-27 15:39:37,Truck_9,-13.0527,-122.0924,333,delayed,22.1,65.0,Detour,22,243,5,mechanical failure,83.2,176,1,10,6,15
2024-02-14 12:20:37,Truck_6,6.3666,136.0794,234,delivered,27.3,70.1,Detour,45,416,8,nan,86.9,165,0,2,2,12
2024-05-02 11:14:44,Truck_9,83.1243,48.4325,146,delayed,29.0,55.5,Detour,52,414,10,mechanical failure,82.3,228,1,5,3,11
2024-09-02 05:03:25,Truck_7,51.1898,25.5964,109,delayed,20.7,60.9,Heavy,39,147,9,traffic,75.0,116,1,9,0,5
2024-12-08 04:35:38,Truck_8,-76.3987,-68.1922,357,delayed,24.6,73.5,Clear,48,266,10,traffic,74.4,226,1,12,6,4
2024-01-23 05:35:54,Truck_9,70.5541,-150.1626,356,delivered,19.5,63.1,Clear,16,118,3,nan,77.8,230,0,1,1,5
2024-01-25 11:27:54,Truck_2,-38.2185,104.1667,349,delivered,19.4,62.7,Detour,19,296,3,nan,72.3,177,0,1,3,11
2024-11-08 13:31:56,Truck_1,39.1411,138.1786,159,delivered,27.1,77.5,Heavy,33,429,9,nan,77.9,200,1,11,4,13
2024-05-30 01:04:50,Truck_4,-68.8006,159.004,148,delivered,25.0,60.7,Clear,43,196,4,mechanical failure,64.6,240,0,5,3,1
2024-05-30 11:30:34,Truck_3,51.1598,-170.9311,354,delivered,26.9,65.5,Heavy,14,245,4,nan,73.4,151,1,5,3,11
2024-03-02 23:49:21,Truck_8,-29.5867,41.0612,214,delivered,21.5,69.1,Heavy,49,417,10,traffic,76.7,249,1,3,5,23
2024-08-29 11:52:35,Truck_8,-51.3412,-112.1636,307,delayed,21.0,52.8,Clear,21,475,4,nan,82.8,107,1,8,3,11
2024-05-26 01:53:03,Truck_1,-49.5057,174.3533,385,in transit,24.3,59.4,Clear,37,239,3,nan,88.3,148,0,5,6,1
2024-07-24 01:20:43,Truck_8,0.7577,120.0181,490,delayed,24.0,56.1,Heavy,29,463,6,mechanical failure,81.1,134,1,7,2,1
2024-12-24 10:20:56,Truck_4,-2.2911,64.2731,133,delayed,19.4,76.0,Detour,36,182,3,nan,70.5,249,1,12,1,10
2024-02-11 14:40:04,Truck_2,78.4324,125.0181,472,delivered,24.9,63.2,Detour,36,485,9,nan,78.9,271,0,2,6,14
2024-04-24 00:54:49,Truck_7,-2.8329,-29.9102,338,in transit,28.9,55.5,Detour,39,181,2,mechanical failure,88.6,143,0,4,2,0
2024-01-08 10:20:44,Truck_2,70.0103,-164.1914,172,delivered,25.5,55.7,Detour,25,259,1,traffic,65.2,255,0,1,0,10
2024-10-25 03:01:44,Truck_2,11.4885,-172.569,187,delayed,24.8,52.0,Detour,31,231,5,weather,91.6,234,1,10,4,3
2024-12-12 15:03:51,Truck_8,74.5261,123.6828,439,in transit,23.5,55.1,Detour,47,454,3,weather,75.5,196,0,12,3,15
2024-11-30 09:16:40,Truck_7,-12.9509,132.4986,159,in transit,18.1,76.0,Detour,18,202,2,weather,94.4,197,0,11,5,9
2024-05-13 09:05:25,Truck_7,81.79,-52.7516,362,delivered,18.3,57.6,Heavy,58,437,8,mechanical failure,66.8,123,1,5,0,9
2024-12-16 06:06:57,Truck_4,47.7175,72.531,163,delivered,24.6,53.2,Detour,34,473,9,traffic,72.4,263,0,12,0,6
2024-02-14 07:54:59,Truck_7,-21.5329,-145.2581,258,delayed,19.9,51.9,Heavy,54,237,10,nan,92.7,271,1,2,2,7
2024-06-25 12:15:28,Truck_9,-4.5863,71.7337,319,delayed,18.0,63.6,Detour,23,473,7,weather,83.0,187,1,6,1,12
2024-08-14 03:59:00,Truck_9,-26.6775,-77.2847,247,delivered,28.9,60.7,Clear,56,115,10,mechanical failure,61.6,270,0,8,2,3
2024-04-08 19:43:53,Truck_8,-30.6957,29.255,134,in transit,19.9,67.5,Detour,42,421,5,mechanical failure,77.6,183,0,4,0,19
2024-11-07 14:21:51,Truck_4,64.5212,-83.2639,175,in transit,20.9,58.7,Detour,35,274,9,mechanical failure,61.1,240,0,11,3,14
2024-01-12 17:01:33,Truck_9,68.181,-84.9051,179,delayed,24.2,50.2,Clear,31,485,10,nan,75.8,255,1,1,4,17
2024-05-30 08:29:11,Truck_10,-81.2116,13.9727,105,delayed,27.1,59.8,Clear,36,409,7,traffic,75.7,290,1,5,3,8
2024-05-16 07:34:11,Truck_2,-21.308,-14.9017,277,in transit,23.5,63.9,Heavy,11,292,8,weather,67.5,234,1,5,3,7
2024-12-08 12:26:38,Truck_5,77.2059,-132.0473,427,delayed,26.7,63.8,Detour,54,453,6,weather,86.7,101,1,12,6,12
2024-03-28 08:34:01,Truck_3,21.4872,-123.6879,348,delayed,22.7,63.3,Detour,23,134,4,mechanical failure,99.6,251,1,3,3,8
2024-04-16 21:31:53,Truck_3,47.7603,-137.0932,300,delayed,23.1,78.1,Detour,53,146,4,weather,73.3,280,1,4,1,21
2024-11-20 14:44:30,Truck_1,-4.7971,56.411,457,delivered,27.2,69.1,Heavy,55,319,2,traffic,67.7,132,1,11,2,14
2024-06-20 08:17:55,Truck_1,-11.1333,-40.0454,316,delayed,26.8,53.5,Clear,35,402,10,mechanical failure,93.6,206,1,6,3,8
2024-08-11 15:40:34,Truck_9,15.5083,115.4388,207,in transit,19.2,59.7,Detour,56,484,7,traffic,72.6,285,0,8,6,15
2024-10-30 12:44:31,Truck_10,-70.6858,54.4683,333,delivered,27.5,55.8,Heavy,36,141,2,traffic,67.0,264,1,10,2,12
2024-03-22 11:00:20,Truck_10,-18.4278,101.4997,327,delayed,22.6,57.4,Detour,38,432,4,traffic,68.4,171,1,3,4,11
2024-05-12 13:40:05,Truck_3,43.7523,149.8334,197,in transit,20.0,69.6,Detour,42,314,3,traffic,87.2,201,0,5,6,13
2024-11-15 08:08:17,Truck_7,18.5151,24.3559,356,delayed,23.4,72.8,Detour,39,486,9,mechanical failure,99.2,282,1,11,4,8
2024-10-07 06:11:39,Truck_9,84.6774,61.0153,359,delayed,29.2,54.5,Detour,50,268,1,nan,67.4,249,1,10,0,6
2024-09-09 03:30:12,Truck_3,49.5864,-154.4224,377,delivered,18.1,55.0,Detour,59,476,6,weather,70.2,268,0,9,0,3
2024-08-21 20:07:08,Truck_6,-51.319,-46.5841,228,delayed,24.2,59.2,Heavy,26,321,5,traffic,96.3,132,1,8,2,20
2024-01-17 03:33:56,Truck_10,-12.9902,176.1206,399,delivered,23.4,71.7,Heavy,12,239,1,nan,67.6,156,1,1,2,3
2024-12-02 12:07:59,Truck_3,6.8181,52.3685,157,in transit,29.8,54.0,Clear,33,151,10,weather,81.2,192,0,12,0,12
2024-11-18 07:52:13,Truck_10,-3.038,106.5694,327,in transit,21.2,52.6,Clear,48,209,8,mechanical failure,98.6,104,0,11,0,7
2024-04-29 11:54:26,Truck_2,35.5141,90.8087,215,delayed,21.7,73.4,Detour,17,146,9,nan,70.4,296,1,4,0,11
2024-05-29 06:49:50,Truck_9,-40.8724,-42.3243,213,delayed,20.2,63.7,Clear,16,248,10,nan,68.8,136,1,5,2,6
2024-11-10 05:49:21,Truck_7,44.6347,-110.6304,226,in transit,21.4,58.0,Detour,47,348,7,mechanical failure,85.7,136,0,11,6,5
2024-11-03 20:21:38,Truck_1,76.5468,-13.5249,334,delivered,24.2,76.2,Clear,24,402,7,traffic,71.5,105,0,11,6,20
2024-09-04 10:45:13,Truck_2,72.8206,90.5169,319,in transit,25.5,51.7,Detour,32,350,2,nan,69.7,254,0,9,2,10
2024-09-25 21:53:09,Truck_8,81.2554,4.8416,411,in transit,20.5,77.4,Heavy,51,211,5,mechanical failure,76.9,244,1,9,2,21
2024-07-24 06:30:18,Truck_6,74.9107,17.8019,208,delayed,28.8,64.9,Clear,40,437,6,weather,64.6,185,1,7,2,6
2024-04-02 13:43:06,Truck_5,20.446,149.3776,328,delivered,22.8,73.6,Clear,12,349,9,mechanical failure,93.3,162,0,4,1,13
2024-03-04 06:43:40,Truck_3,-60.7101,-29.4842,219,delayed,22.9,56.6,Heavy,49,372,6,mechanical failure,64.4,300,1,3,0,6
2024-12-10 12:39:50,Truck_8,74.2314,-113.7355,438,in transit,25.7,71.2,Detour,21,445,5,weather,90.4,154,0,12,1,12
2024-01-05 03:23:06,Truck_9,16.9737,-7.8198,145,in transit,23.3,70.3,Detour,44,421,2,nan,93.9,286,0,1,4,3
2024-01-18 17:13:48,Truck_1,35.8055,-41.1532,299,delivered,22.4,64.2,Clear,54,303,1,traffic,88.1,125,0,1,3,17
2024-05-10 06:01:32,Truck_5,6.7867,-133.6343,356,delivered,18.9,71.7,Clear,25,368,1,traffic,66.1,228,0,5,4,6
2024-10-26 05:59:54,Truck_3,6.184,36.1898,137,delivered,22.8,50.6,Detour,24,465,6,weather,61.3,226,0,10,5,5
2024-04-21 16:13:53,Truck_8,-75.0605,-52.5256,231,delivered,24.3,57.8,Clear,56,368,7,weather,87.2,203,0,4,6,16
2024-09-14 01:51:27,Truck_2,-77.891,-96.7804,336,delivered,19.7,66.7,Clear,54,163,7,mechanical failure,71.4,122,0,9,5,1
2024-05-12 17:51:01,Truck_9,-47.154,6.9021,290,in transit,27.6,71.8,Heavy,50,460,7,mechanical failure,95.9,118,1,5,6,17
2024-09-03 09:06:58,Truck_1,76.1715,-0.0071,427,delayed,23.2,70.1,Heavy,17,320,4,weather,73.0,162,1,9,1,9
2024-05-06 09:16:38,Truck_9,-85.8283,163.4575,439,delivered,26.4,71.3,Clear,41,491,7,traffic,67.4,273,0,5,0,9
2024-01-09 08:52:44,Truck_7,6.009,-33.838,461,delivered,18.6,74.6,Heavy,23,185,4,traffic,77.8,215,1,1,1,8
2024-09-06 03:02:40,Truck_9,3.8184,139.4876,414,delivered,29.0,70.6,Heavy,25,291,4,traffic,92.9,154,1,9,4,3
2024-08-05 16:44:46,Truck_6,66.3417,-154.1243,498,delayed,23.8,55.9,Detour,16,381,7,nan,67.2,131,1,8,0,16
2024-08-16 10:45:59,Truck_4,-61.8623,113.6304,334,delivered,22.5,57.1,Clear,43,381,6,nan,73.8,157,0,8,4,10
2024-07-12 02:46:57,Truck_2,44.502,66.5819,144,delayed,23.0,70.3,Heavy,54,152,1,mechanical failure,84.3,242,1,7,4,2
2024-01-24 08:44:24,Truck_3,-12.2885,38.4287,231,delivered,28.2,67.2,Clear,50,221,1,nan,84.8,270,0,1,2,8
2024-01-13 21:47:31,Truck_5,-40.8275,-46.7423,324,delayed,25.5,65.2,Clear,51,233,9,traffic,90.2,145,1,1,5,21
2024-04-16 08:03:32,Truck_6,-76.5757,-52.269,246,delivered,19.4,56.3,Clear,16,406,9,weather,65.7,140,0,4,1,8
2024-02-12 03:22:04,Truck_2,-79.279,69.568,283,delayed,27.7,52.4,Heavy,16,280,8,traffic,96.0,297,1,2,0,3
2024-05-08 03:54:27,Truck_10,84.3451,-106.877,453,delayed,21.8,66.4,Clear,48,305,2,mechanical failure,68.9,212,1,5,2,3
2024-12-07 12:50:56,Truck_10,-19.0721,161.7246,392,delivered,30.0,72.1,Detour,52,329,4,traffic,66.6,174,0,12,5,12
2024-11-26 00:36:15,Truck_6,-69.0311,-32.9575,343,in transit,25.2,72.6,Clear,21,400,9,weather,87.7,300,0,11,1,0
2024-05-07 08:15:24,Truck_4,87.7793,-108.9268,144,delayed,25.8,65.6,Detour,23,362,10,traffic,88.9,199,1,5,1,8
2024-11-05 21:58:32,Truck_9,-48.3633,-36.2936,151,delayed,22.1,59.7,Clear,58,338,1,traffic,81.5,248,1,11,1,21
2024-02-28 11:48:48,Truck_7,-36.4104,-4.335,389,in transit,27.2,59.8,Heavy,20,129,8,traffic,80.8,164,1,2,2,11
2024-04-16 23:04:14,Truck_2,-39.225,-156.4228,355,delayed,19.2,62.2,Clear,10,137,2,traffic,67.0,269,1,4,1,23
2024-11-28 00:36:34,Truck_10,84.0407,-74.7098,493,delayed,20.7,70.9,Clear,52,478,1,traffic,62.5,103,1,11,3,0
2024-02-09 06:40:41,Truck_9,-68.5324,127.5394,181,delivered,22.9,70.3,Detour,49,441,7,nan,94.7,168,0,2,4,6
2024-05-14 13:25:22,Truck_6,-8.4586,44.4779,342,in transit,22.6,55.5,Detour,35,119,3,nan,73.9,199,0,5,1,13
2024-08-28 13:33:22,Truck_9,14.0092,-131.9758,376,delayed,20.5,55.5,Clear,34,315,9,nan,70.7,297,1,8,2,13
